clause	polarity
靓丽的外观，宽敞的车内空间，良好的操纵，可靠的整车耐用性，正是这些吸引了广大的车主。	5
希望丰田公司会更加的以人为本，增加各种安全性，便利性的配置，比如说ESP，坡路辅助，自动升窗等等。	3
超MAN的车，喜欢！	5
外形很硬朗，越野性能也不错！	5
卓越的越野性能！	5
很喜欢牧马人！	5
外观很时尚！	5
这车一上街也太抢眼了！	5
隔音效果好。	5
关上门窗，基本上外面的声音都传不进来，只能听见胎噪声。	5
比如在等红灯时旁边停了辆公交车，关上窗户后几乎就听不见公交车声音了！	5
因为此车外观设计没有明显的模仿痕迹，很是大气。	5
不像看到其他自主车，会想到其他车款。	5
感谢设计师为我们设计这一款外形时尚，紧随时代审美观的这款车。	5
前排座椅的包裹性很好，	5
可惜经典版的没电动座椅（我和我老婆换的时候有点麻烦），完全没坐过后排座椅，所以没有发言权。	1
高速过弯的悬架支撑性较相近价位的suv来说，优势比较明显，对侧倾的控制力良好。	5
再说新车嘛，没有什么七响八响的，总之满意。	5
油耗低，想想省的都是自己血汗钱啊！	5
另外乘坐空间还算够用，	5
后备箱口就太小了，	1
放大东西，要比划半天看能不能放得下，真愁人。	1
野帝的空间绝对够大，	5
唯一不足的就是横向空间可能比较弱，	1
因为车宽不到一米八，还是有些受限。	1
右后侧45度角看过去商务范十足！	5
不愧是高端品牌呐。	5
双股五幅式的轮毂设计相当美妙！	5
带转向灯的自动折叠后视镜，高端大气上档次！	5
东风标致308、1.6自动档总体上外观比较时尚、美观，后备箱大。	5
但4速变速箱落后，油耗高，底盘低、通过性较差，后排空间较窄。	1
如果在设计上后备箱可按缩短至少10CM进行设计，后排的空间就不错了。	1
唯一的优点就外表看起来很酷。	5
耗油太大，100公里13-14。	1
减震太硬。	1
太原4s店装个导航7000元，出来一打听，同样的2000元不到就装好了，坑爹啊。	1
车内空间比较宽敞，	5
但高度上的空间不是很大，身高高点的人可能会碰顶了	1
私家车够用了，	5
不过希望能有手动挡的出来，	3
车子的外观真的很赞，	5
尤其是疝气大灯+灯眉，超喜欢车子	5
在起步阶段噪音大，	1
这根车的自重也有关系，还可以接受，	5
减震系统有待提高	1
空间表现也不错，	5
当时刚上市去买，主要还是被外观吸引住的，	5
试驾过之后感觉总体还不错，	5
空间也够宽敞的，	5
内饰设计也不错，	5
开了两个月了，感觉还不错。	5
真是便宜无好货，简直是上当了，	1
买了不到一年毛病太多了，车门子经常打不开，车窗无缘无故的不听使唤，这么短的时间减震器先换了一次，而且耗油多，	1
气的给卖了，感觉甩掉了一个大麻烦。	1
全系标配ESP，这个值得赞一个，	5
外观前脸非常霸气，相当的好看，	5
内饰也比较协调，整体感不错，黑内相当的时尚。	5
卡罗拉的空间太小了点.	1
虽然电调坐椅很不错，在驾驶席还可以找到自己舒适的位子.	5
但牺牲了后排乘客的空间，	1
在坐近后排后大腿紧靠着前排坐椅感觉很压抑.	1
心想以后开车带着父母和女朋友出去.没办法只有委屈下我的亲爱的了.！	1
车子总的来讲还很不错，也挺实用，	5
带的人多，也可以拉点东西很好，	5
外观也挺大气，	5
带全景天窗一键启动的性价比蛮高，	5
就是拉满载爬坡有点吃力，	1
我是家用的到完全没问题	5
逸动买了七个月了，发动机有异响，	1
都一个多月了，而且声音特别大，	1
去四S店好几次了，还是那样，	1
头疼啊郁闷啊	1
K4在同级别中，性价比很高，	5
无论外观还是内饰，还是空间方面，有着很大的性价比和优势.	5
不满意的是车没有ESP。	1
最终选择小六是因为性价比很高，油耗低，内室空间大，自驾舒适，	5
在10万以里的车型中，骏派D60脱颖而出，	5
众多家庭都选择了它，我也不列外，拥有了它	5
空间比较矮，	1
特别是天窗版本又占去头部位置，空间的头部空间更小了，	1
由于轴距较长，腿部空间还是很宽裕的，	5
座椅的包裹性较好，适合长途驾驶。	5
采用的智能液晶仪表盘，行车电脑能显示水温、转速、油量、行驶里程、时间等信息，用户能快速读取所需信息。	5
中控台结构紧凑美观，防滑式旋钮操作方便。	5
全系标配的MP3播放器，在微客车型中算是较为先进的配置。	5
最满意的就是它的操作特别的棒，	5
人车合一做的很到位，	5
还有外观，空间都是很不错的地方，	5
基本上也没有什么不能接受的大毛病，车无完车，可以接受。	5
安全上的做工还是比较到位，	5
空间还是比较大，	5
外形挺好的，	5
操作性相当好。	5
就是视线狭窄，后视镜太小看不到，	1
冷空调太不给力，	1
内饰的一些装饰不实用。	1
首先说一下静音让我非常满意，	5
座椅坐在上面真的是一个移动的大沙发，开车几个小时也不会让人感到腰部疲劳。	5
储物空间和乘坐空间都足够大，	5
行李厢空间挺大的，这对于爱旅游的我来说那是相当的完美的	5
标致301车身外观大气好看，	5
动力也不错，	5
新车优惠力度不错，	5
综合来说性价比是个很大的优势。	5
不满意的是后防撞钢梁省了，	1
广大车友都接受不了，花多少钱办多大事吧，也不能指望七八万的车拥有十几万的配置。	1
后来看了M5，外观和空间第一印象就接受了，	5
再看看价格确实动了心，	5
M5车很大很宽敞，承载七人的MPV，宽敞，乘坐舒服，	5
减震还可以。	5
平时接待顾客和拉点东西都没问题，	5
再加上节假日还可以和家人朋友一起出游，	5
这车真是大用处	5
天窗刚开始没声音，现在遇到颠的时候会有挤压的声音。	1
车内声音是一直都有，缝线是好多地方不爽，	1
特别是真皮坐垫还是拉链式的，像后装的，一点不服贴	1
目前开了大概1100多公里，加了一次油，算下来百公里平均8.5升油左右，非常省油，	5
操控性就不用说了吧，虽还在磨合期，可谓脚到车到，	5
底盘让人感觉特别有信心，传递的路感很清晰，人车交流很直接。	5
买时看着奥迪的质量去的，没有想到刚跑7500公里车辆在高速行驶时瞬间失去动力。	1
非常危险。	1
坚决投诉奥迪质量有问题。	1
奥迪Q3质量太差。	1
最喜欢这款车的外观，外观动感时尚青春，	5
而且空间很大，坐在里面很舒服不觉得挤，	5
悬挂很好，过坑洼地带很顺畅。	5
但是动力有点点不足，	1
特别是起步加速的时候，感觉有点肉，	1
不过对于家用来说已经完全足够用了。	5
中华骏捷FSV在国内自主品牌中算是比较不错的车型，	5
在外观上比较大气，	5
车内内饰也比较舒适、	5
空间也比较大。	5
最满意的上这车的内饰和外观还有空间的表现，再就是用料做工，	5
同价位的车型这车的做工和用料绝对的是很厚道的，	5
唯一不太满意的是储物空间不是很多。	1
第一次开朋友的思域是在晚上，被科技感很强的仪表盘吸引了，	5
后来自己就订了小思，果然没让我失望。	5
车子动力还不错，操控也很给力，	5
关键是省油，还很省心。	5
空间大，安全性好，性价比高	5
舒适，毕竟俺188身高，体重也不轻，	5
空间是很大的，坐人是没有问题的，拉货也是比较轻松的。	5
这款车我是很满意的。	5
一车多用很满意，各种配置也基本都有了，	5
而且还有个9寸大屏幕，座椅颜色什么的，	5
也不再像小面了，开着还是挺有面子的。	5
而且家里人跟着一起试了车，觉得坐着也很舒服，	5
至少目前还是觉得很值的一款车。	5
在长沙华弘买的。开了一年了，没有什么毛病。	5
油耗100KM才7L，	5
车子相当大气。	5
而且配置也蛮好的。	5
总的来说性价比真的很不错。	5
中华你也太看起自己了，价格一公布估计吓跑90%观望的购车人，	1
这内饰、这配置居然起步8.58万。	1
干脆叫宝驴530看能不能有人买	1
电动门窗放在手刹车那边总感觉怪怪的	1
应该和别的车一样放在主驾驶门子上，	1
而且还没有车窗一键功能。	1
车窗锁止键希望厂家改进一下，车销量会更好的	3
这车的外观一看就很大气，	5
内饰做工感觉一般，	1
不过本人对内饰要求也不是很高，	5
虽说车子开的时间不长，不过感觉还是很不错的。	5
这车还真是很省油呀！	5
我只说一个问题就是夏天开空调那个噪音比飞机起飞还大，	1
4s店的人说正常这个就是新桑塔纳，处理不了，解决不了。	1
我都要气疯了。后悔呀。	1
我喜欢这车的仪表盘，在我开车的时候很清晰，	5
做工精细，配置齐全。	5
坐在车里不会有什么视觉上的不舒服。	5
带T的果然挺速度的，超车啥的不在话下	5
我个人觉得C5的内饰设计与出众的外型配合得很好，	5
特有的中央固定式方向盘是内饰的一大亮点，	5
中间固定的部分集成了大部分功能，使用起来非常方便。	5
油耗高，不开空调差不多8.5，开空调就更高。	1
而且开空调后油门会忽高忽低不稳定。	1
发动机声音挺起来特响，做在车里面关掉窗户里面轰轰响的。	1
首先就是这款车的外观设计的很时尚，	5
再就是空间比较的大，	5
最重要的是性价比很高，我能够支付的起，	5
但是车无完车，还是有瑕疵的，	1
但是这个价位也不能要求太完美，可以了。	5
对他我还是挺满意的！	5
中控台比较简约，	5
车内空间明显比同级别车要大好多。	5
腿部和头部的空间也很宽敞，没有拘束感。	5
车头太难看了，缺少了SLS大气和霸气	1
不过中控及仪表貌似科技多了。	5
整体评价，性价比不高，看来等了半天还得要考虑其他车了。	1
十一二万的车价还划算，	5
外观和动力方面还可以，经济。	5
希望广本厂家在下一代峰范上把轮胎改成195，灯光换亮点的，车内空间最好能加长100MM就好了。	3
说说缺点，内部的装配不是很好，	1
很多地方夹缝都比较大；	1
CD机开了就有电流声，但现在习惯了，	5
CD机跟说明书的操作有出入，少了几个音色；	1
开了空调声音还是有点大，没相象的那么安静，主要还是电子扇问题。	1
比起老款的普桑价格上稍高了点，	1
不过外观确实好看了不少，有点B级别车的感觉，尤其前脸大气俊朗，	5
选择1.6L自动挡豪华版，主要是考虑它比较豪华的配置	5
开始的时候担心全时四驱的车会比较耗油，但是油耗方面还可以，	5
主要还有一点就是这车的性价比很不错，	5
空间很大，家用车最重要轴线就是要空间大，这部车达到了，	5
在就是还是全时四驱，底盘还高，	5
优点还是挺多的，	5
除了有一些无关紧要的小问题，其他的都还不错。	5
外形好看，动力好，空间大。	5
市场保有量高，维修成本不会太高，	5
高速感觉挺好福克斯给我信心。	5
操作方便，节油，个人使用过来大概5毛左右，	5
转弯半径非常小，	5
市内停车入位极为方便，	5
动力也比较强，	5
特别是保养费用便宜。	5
拉风的外形和精美的内饰啦，回头率很高，车内内饰同级别里上等，	5
外形有棱有角，配上好看的盾标，非常拉风啊，	5
而且BOSE音响效果也非常的好，听歌是不用愁了，	5
全景天窗也很好，而且可以打开一半，	5
总而言之，外形内饰都很棒，	5
选这款S3是因为它价格相对可以接受，	5
外观相当年轻化，	5
动力和驾驶对于市区SUV车型来说很易驾，	5
空间坐进去感受还是很阔绰的，	5
后备箱600L那是相当的大了，	5
S3价格不高、外型富有个性的一款SUV。	5
总之既考虑了实用性，又美观又经济。	5
这款车里面的高科技含量相对来说比较高，这点是相当满意的呢，	5
外观漂亮，空间大舒适性好，	5
不满意的是手动版没有音乐播放智能功能，	1
usb接口都没有。	1
开了一个月，还不错，每公里油耗才5毛钱，	5
安全性能也满高的，也不错，用来接送学生很好的！	5
车子开起来很平稳，加速起来不会吃力，提速很快。	5
在不同的驾驶模式下他就表现出了动力感受也会完全不同，	5
配合八速手自一体变速箱，整体的动力输出非常平顺，毫无顿挫感。	5
动力方面真是没的说了，很满意。	5
高尔夫GTI外观酷，性能好，	5
就是价格有点贵。	1
不过好东西自然会贵点。	5
总之大众的车应该是值得信赖的！	5
期待着它的降价！	3
本人提车已经是十三天了，基本上天天70公里多，感觉真的很不错，很给力，喜欢很喜欢。	5
动力节油还有就是他的豪华配置，实惠的价格！	5
我选择的不错！	5
那天我去4S店看了看昂科拉，实在太小了，	1
无论是外形和内饰，价格也高了，	1
如果家用勉强可以，但是出去的话真的笑了，	1
我决定换车了。	1
驭胜的车灯是我开过的车的灯中最亮的，	5
夜间行车照的一清二楚，走夜路再不用担心了！	5
加上底盘高，开着大灯行走，有种扬眉吐气的感觉，夜里开着一样爽哈	5
第一次看到思铂睿就被它吸引了，试驾过操控很棒，	5
高速刹车，高速过弯非常稳。	5
有人说日系车不安全，我想开坦克也可能撞死，必竟开车不是来撞的，还是要看车主的安全意识。	5
现在这个车优惠也蛮大的，	5
这个价格买这样的车，现在来说，性价比还是蛮高的。	5
总体来说，小爱真的很不错，性价比很高。	5
但是厂家是否该注意，做工有点太糙了。	1
我的车门电控开窗按钮处漏风很厉害，上80感觉漏风呼呼的。	1
动力上丰田1.8的发动机加上6速手自一体的变速箱的确给力，稍微给点油就向前蹿，网友说推背感是很强的。	5
买的顶配的车，都不带倒车影像，这点真不知道厂家怎么想的，	1
希望后续能加上，这个功能还是很家用的。	3
买车有点周折，说到底是厂家产能低的问题，好多地方都没车，我这折腾了三个城市才提到车。	1
刚刚买来前大灯接触不良。	1
车放光镜几次打不开。	1
前轮胎5个月出现裂痕，	1
4s说我是自己开车不当，那我能不能怀疑你们的车的质量。	1
朗动是一款非常值得期待的车，	5
不管是从外形或者是内饰，都是我非常满意的，	5
关键问题就是价格上面了，在10万左右上市的话，它将会是我的首选....	5
当时也很纠结，主要是车型上，想买SUV，不过钱不多所以就选择了A30，不过还是很满意的，	5
主要空间，外观和油耗都不错。	5
简单时尚很大方，很喜欢的一个原因就是外观，内饰和外在一样简单，但很实用，	5
储物格很实用哦，	5
A30的空间相当给力，	5
不输给SUV车型，操控起来很舒服，	5
人车合一，价位能接受，挺适合普通家庭的。	5
对新手来说车辆的操作性很好，	5
提速快但不急促，家用商务都可以，	5
不出北京续航足够，	5
不限行，免购置税，还有补贴，很爽的感觉啊！	5
不满意的是右前车门关很费劲。	1
动力强劲提速快、超车轻快，操控灵活、方向感强，	5
1档换2档不太平顺有点波动，	1
车内异味呛人。	1
当时考虑的车也很多，这辆车最终是唯一能够满足我所有需求的，	5
外观漂亮，动力也够用，	5
高科技功能也比较全，	5
空间也实用，	5
总体来讲还是满意的，	5
希望质保期内把所有小毛病都暴露出来修了以后安安心心开！	3
作为家轿，空间什么的没得说啊，称得上五星。	5
安全碰撞也五星，安全性值得肯定。	5
外型内饰都很出色，五星家轿的称呼算担当的起啦。	5
这车总体感觉还不错，	5
现在大街上很多这车，以后修车应该不会太贵。	5
这车经济油耗小，在市区里开挺合适的，	5
后备箱空间足够，外出带东西很方便。	5
大毛病没有，小毛病不断，	1
只说发动机三个月就换了三次，这又出毛病了，	1
减振也不好，换了一次，	1
总之就是这质量太次了！	1
2012款C2除了添加了爱情海蓝的新装外，它全新设计的后视镜也是新款车型的一大特色，	5
可千万莫小看它，它不仅具备防炫目的功能，更是集成了模拟倒车影像系统，	5
这样的配置使得你在面对高难度的停车位时，也能如鱼得水的表现。	5
今天去4S看了下车子，造型还不错。	5
就是拼缝有些大，看样子技术还是不行啊。	1
价格也偏高，一分钱都没的优惠，	1
不考虑购买	1
上档次，用料也厚道，	5
能驾乘触碰到的地方基本是软的。	5
那数字仪表盘，启动时的自检转动，尤其是那大大的转速表给你很科技前卫的享受	5
车身协调耐看，传统家族面孔之下还是拥有比较高的辨识度的，	5
配置比较丰富，	5
空间有一定优势，	5
市场保有量比较的多，	5
各方面使用起来还是比较的省钱的。	5
车子看着不错，很喜欢。	5
可是后座的空间太小了，	1
车型甚至比途观都还要小一点！	1
其它看着都很满意，也很期待，	5
希望价格能在25W—35W之间！	3
外形失败，内饰太土，	1
空间还将就可以，	5
买6—8万差不多，高了不好卖。	1
如果动力充沛，还是能吸引部分车迷。	1
全景片片对大众高尔夫GTI的评分：差价格昂贵，	1
同等价格可购得更高级别车型。	1
空间及超运动特质不适合家用。	1
音响效果挺一般。	1
2012款总的来说还行。	5
油门有点小问题，起步和换挡提速有点延时，	1
油耗有点高，磨合期我在8.1个油左右。	1
该车安全性能太差，	1
刚开了4个月，氧传感器就不起作用。	1
前减震有异响，第二个喷油嘴渗油！	1
车子行驶到60码以上，汽油味特别大！	1
尽在不言中了，流体雕塑造型的外观，走到哪里都是焦点。	5
尤其是上市以后至年底这大半年时间，索八还不太多见，开车出门总会获得极高的回头率。	5
刚买2天，总体感觉还不错，	5
操控很好上手，	5
郁闷的是倒车影像罢工了，后备箱怎么关不严，看来得再跑一趟4S了	1
一直很喜欢suv的这种风格，只是苦于进口车的价格。	1
现在好了，我们也有了自己的suv了。	5
觉得荣威的这款SUV无论从外观还是内饰上都很不错，	5
价钱上也很贴心，是咱一般的SUV爱好都所能接受的。	5
开了快4400多公里，没有遇到什么大的问题，	5
总的来说对的起我买这个车。	5
1.8的自吸，说出去感觉车肉，但是惊喜就是一点也不肉，	5
与变速箱的搭配和谐，档位清晰，	5
动力输出平稳，马力也不弱，	5
关键是油耗又能得到很好的控制，	5
而且408的空间不是一般大，遥遥领先同级别，非常合适家用。	5
空间确实不小，油耗较低，内饰不错。	5
外观细节上的变化，还有整个内饰做工，动力方面也很满意，	5
蓝牙电话也是很实用的，配置齐全！	5
新C2新增的USB接口能极大方便音频来源的选择，	5
若能增加AUX接口那就更加完美了，	3
音响版面布局上面也发生了改变，银色圆形按钮更显精致一些，	5
总的来说，各方面的细节改进都很不错，	5
我个人非常满意。	5
说实话，这车还成，	5
内饰我比较喜欢，很精致，	5
就是储物格少点了，商务和家庭两用，	1
就是我不适应后视镜放在门上，感觉怪怪的，看着后视镜不舒服，要不然我肯定考虑508的。	1
这款车，颜色漂亮，车型时尚，性价比也高，	5
同价位来说特别适合年轻时尚的白领女性，开在路上回头率也比较高，符合时尚自信的美女白领的气质，	5
我简直爱不释手	5
超大的空间、沙发一样的后座，这是我对轩逸最深刻的印象。	5
作为我的第一款日式车，我还比较满意，	5
家居过日子的风格也给了我不小的惊喜。	5
选择索9不仅是因为它时尚大气的外观，还因为它的大空间，	5
两个孩子的四口之家，没有这么大的空间，总感觉很挤，	5
孩子也很喜欢这大天窗，	5
所以这车是老少皆喜欢。	5
舒适性能也非常突出，	5
宽大的座椅，坐着绝对舒服，	5
后排空间够大，地板平整，没有凸起那一块。	5
主驾八向电动调节，可以灵活调整到自己认为舒适的位置上。	5
新车，400公里首保刚做然后发动机位置出现异响。	1
去检查维修后之后还有。	1
4S说的确是燃油蒸气电磁阀的异响，没法处理！	1
这个声音我怀疑是装配或产品质量问题！	1
最满意的还是性价比很高，	5
价格不贵，	5
空间不小，	5
动力1.5的也足够用了.	5
很适合年轻人，	5
车的底盘相当高.	5
当然在做工方面还是希望能够在改进一下。	3
左右两后视镜开合不同步，可能是我车个别情况，但还是不爽，	1
各位买家提车时，注意检查，	1
车顶灯真实情况没有宣传的好看！	1
选这款S3是因为它价格相对可以接受，	5
外观相当年轻化，	5
动力和驾驶对于市区SUV车型来说很易驾，	5
空间坐进去感受还是很阔绰的，	5
后备箱600L那是相当的大了，	5
S3价格不高、外型富有个性的一款SUV。	5
总之既考虑了实用性，又美观又经济。	5
先前看中C５的车是在大街上被它吸引的，	5
这款车不仅外观大气漂亮，而且配置相当高端，动力十足，符合我的要求，决定去试驾了。	5
2010年买的V3，小毛病不断。	1
刚开了4000多公里仪表就坏了，接着是大灯，接着是底盘。	1
那叫个郁闷啊。	1
而且4S店的有点乱收费的。	1
真后悔买这车	1
车的外形和动力都可以，	5
就是给配的轮胎太差了，新车刚跑了100多公里就爆裂了，	1
4S店讲轮胎他们不保修，要想解决这个问题要我去找相关部门鉴定后再打官司，这是什么服务呀！	1
我的车开了一年了，感觉彩色倒车雷达还是蛮好用的，	5
就是俺们英文差点，屏幕上显示的一些XX功能到现在还没有捣鼓明白，	1
希望厂家能搞个中文版的，俺也去换个。	3
优点：外观好看，车距不错，配置也不错。	5
缺点：油耗过高（可能和我的驾车水平有关）动力不足，提速时太慢了	1
外形硬朗，霸气十足；	5
中控台中规中矩，符合我的审美要求。	5
2.0排量颜色过于单一，没有可挑性，	1
如果做成2.4L那么多的颜色供车友选择，该多好。	1
总体感觉NV200的空间还是很充足的，平时可以拉人也可以载货，	5
后排座椅可以折叠，能腾出不少空间放很多东西。	5
车身没我想象的厚，略显得有些单薄，	1
整体看起来还行。	5
性价比挺高的一款车，	5
要外观有外观，还省油，	5
就是动力上反应的稍微慢了点，	1
但是影响不是很大，	5
驾驶了这么上时间我还是很开心的，让人很满意的一款车。	5
外观山寨就不用说我们接受，	5
内饰是几年前的设计已经OUT啦，	1
麻烦再人性化一些，比如多几个储物格，中控台液晶屏等等。	1
总体来说，买个夏朗还是很划算的。	5
全景天窗车内好多储物格，7座空间大，等等太多满意的地方，	5
过年带爸妈去串亲戚，开着车一点都不觉得挤，特别方便。	5
骐达这车从一出来就很喜欢，	5
好多朋友都说这车外观不好看，不过我却是很喜欢。	5
觉得挺大气的，车子看着小巧，可是内部空间一点也不小，舒适性不错。	5
艾力绅内部空间真的不错，坐进去一点都不压抑，调至宽松状态，第二排和第三排腿可伸直，	5
双侧电动滑门，高端大气上档次，	5
好多朋友都觉得这配置很到位。	5
这个车的外观很好看，	5
室内的设置好像雷克萨斯IS300的感觉非常漂亮，	5
我对这个车的感觉不错！	5
就是官方油耗，排量和价格不明哦！	1
x5绝对是好看+犀利的。	5
买x5的人超过一半都控外观，前脸就是时尚霸气，嘴巴大大，提神又起到美观的装饰。	5
尾部一般般，看不出亮点，容易过目就忘。	1
当时留意这款车已经买之前就关注了有一段时间了，一直没有合适的机会，购买之后发现如我所愿，	5
车子在日常驾驶时操控性能很不错，	5
实际油耗一般平均是九个半，符合经济性，	5
再加上非常令人满意的空间，属于国产车里的佼佼者！	5
唯一的缺憾是音响的感觉一般。	1
不过对于整车而言还不错！	5
试驾的时候，它的起步给了我深刻的感受，相当的给力，	5
操控性能也很好，	5
驾驶感受特别棒。	5
那时候就心里决定买它了。	5
有了它以后，经常开出去参加商务活动，真的很好。	5
我的车行驶上路也2年了，发现油表不准，忽上忽下，半箱油就报警，	1
后座也有异响，	1
空调呜呜响，	1
座椅裂了一个口子，不是真皮！	1
这车空间确实是宽敞，这点大家都可以去看看，	5
高大的车身在停车场绝对不用担心找不到车，	5
舒适性也很不错，	5
商务气息也很符合对这个车的需求。	5
1.3L的个人感觉动力不怎么样，建议买1.5L的.	1
挡位不清晰挂挡有点重，不知道是新车是这样的还是怎么回事，	1
外观，和空间不错。	5
外形很漂亮，	5
空间方面我也很满意，	5
试驾之后，除了离合有点高不适应外，其他方面都很满意。	5
还有一点重要的因素是这部车子的优惠力度最大。	5
买了半年的小马自动2.0排量，昨天去拉了下高速，只能拉到160麦，	1
公司师傅帮忙开的车，说是油门很重，	1
提速不快估计石油路不通。	1
我最满意整车的空间，	5
而且后排座椅可调，这样能够腾出不少空间，放点什么都可以。	5
刚买车因为价格原因后悔过，可是当使用一段时间过后，这个感觉已经消失的无影无踪。	5
做工实在，配置实在。	5
荣威我的选择我相信。	5
我们是荣威，我们为自己代言。	5
考虑买柴油就是为了省油，这个车一开始就比较相中了。	5
且先不说它的外形，就但看它的发动机，就动心了。	5
确实省油而且还耐用，	5
这车皮实啊。	5
虽然内饰不怎么好，中控台那里做工也比较粗糙，密封性也不是很好，但最重要的是发动机跟底盘这里的硬件设施，是买下它的主要原因。	5
第一感觉就是起步特轻松，	5
发动机的声音也很小，	5
另外就是操控性，没想到一款小车如此灵活，	5
在我们这小城市人比车多的路上跑起来简直是如鱼得水，	5
一般车是比不起的，相当顺手，	5
这一点挺让我吃惊的。	5
外观比较满意比起其他几款看重的车较漂亮	5
后排空间面积较大比较舒适。	5
全景天窗虽然无法打开但是面积很大采光性非常好！	5
后排U口充足，还有12V电源插口，适合外出。	5
这个车型是用的出来的车型也是卖出来的车型，总的说还不错，	5
在胎燥音、硬底盘、后排座偏前、中控系统操作（软件丰富和优化）、中控台不能放东西等方面还望多多改进吧！	1
我的燕子使用了三个月，跑了三千多公里，进4s店三次！	1
发动机输出轴油封漏油；	1
右后门电动波失效；	1
刹车软（刹车管道里排出空气）；	1
水泵漏水；	1
原分电器座口漏油。	1
外形，还记得刚买这车的时候，开在路上会有人开车追着问这车在哪买的，停车的时候也有人过来打听。	5
还有就是操控配置，在同级别SUV中配的比较全，安全有保证。	5
车里的内饰的还是可以的吧	5
就感觉加速不行啊，油门踩下去没有力啊，	1
平常没怎么开，5月3号提的车两个月多一点才开了2183公里，轮胎居然有的地方突出来了，	1
NMD什么鸟车，难道要我放着不开吗	1
其实E2801.8T的排量基本适合家用了，	5
我觉得这车最吸引我的地方就是它的：内饰做工，像精致手表般的仪表，还有足够大的后排空间。	5
国产车当中已经提升了很多的车，	5
钣金质量，外观设计进步很多，	5
配件质量限于成本可靠性不是很高，还需要进步不少。	1
操控性突出，耐整，耐操，	5
底盘扎实维修方便维护成本低，	5
配件便宜普及节能环保。	5
通过性超级棒。	5
市场保有量大，口碑好！	5
售后服务好！	5
车子总的来讲还很不错，也挺实用，	5
带的人多，也可以拉点东西很好，	5
外观也挺大气，	5
带全景天窗一键启动的性价比蛮高，	5
就是拉满载爬坡有点吃力，	1
我是家用的到完全没问题	5
终于接到生活馆的试驾电话了，很激动，能亲眼见证心目中的ceo了，	5
果然没让我失望，那外观，配置，空间，内饰，太满意了。	5
准备入手。	5
本人五月刚提的车，开回来就感觉中控材质太差	1
噪音大，悬挂太硬，随便有点凹凸就当当的响，	1
舒适度太差了，这两地方还不如自由舰。	1
失望啊。	1
经常欣赏腰线，确实不错，隆起的腰线从前大灯一直延伸到尾部，	5
门板下面还搞了点儿镀鉻装饰，犀利漂亮，	5
从侧面看，花哨的轮毂和饱满的腰线，整个车子时尚与运动并存！	5
内饰设计很合理，	5
任何操作都比较方便，	5
颜色是真的很骚气的！	5
朋友坐我得车说从来都没见过这么艳丽的内饰。	5
性价比挺高的一款车，	5
要外观有外观，还省油，	5
就是动力上反应的稍微慢了点，	1
但是影响不是很大，	5
驾驶了这么上时间我还是很开心的，让人很满意的一款车。	5
从外观到内饰，从动力输出到操控感受又或是燃油经济性，各方面的表现都相当的不错，	5
这段时间开下来没有出过任何问题，	5
定期的维护保养费用也不高，	5
还真是挑不出什么毛病来，	5
像我这种蓝领阶层开开绝对算是神级车了～	5
有点太失望。	1
4800公里的时候，排气管子坏了。	1
现在9980公里。感觉排气管子又要坏！	1
动力太差，一档起步，必须给油。	1
刹车太肉！	1
1.6自动舒适版的配置总的来说还是可以，	5
自动天窗在这样的季节似乎很有必要拥有，	5
ESP也是很强悍的，	5
胎压监测真心实用。	5
在多雨的季节，有个后视镜加热，后窗除雾，真的太完美了。	5
唯一遗憾的是，没有定速巡航。否则跑高速再也不怕脚麻了。	1
试过110-120的高速过弯和弯道超车，可谓随心所欲，	5
老婆和我似乎都没有过弯侧倾感觉，	5
操控性能确实挺不错的。	5
发动机的动力、油耗、驾驶的舒适性等还是比一般的长城、中兴、福田等好！	5
就是小毛病太多，只能说明江铃越来越不负责、越来越粗制烂造！	1
自购车半年以来，烦脑是越来越多，	1
上坡没力量，提速'肉'死人，	1
油耗高的与排量不成比例，	1
保养只有一次，总有被骗之感.	1
ATS-L不是街上随处可见的那种车，有刚硬的线条，绝对吸引眼球。	5
操控精准，开车的，坐车的都觉得舒服。	5
首先说转向，和悦RS的转向指向性很准确，指哪打哪，一点都不模糊，车友们试驾后会有同感。	5
另外，底盘很扎实，	5
悬架调教的偏硬，对过弯变道造成的车辆倾斜予以很大程度的支持。	5
让驾驶员以及乘客并无左右摇摆的感觉。	5
总之，RS在操控上就是2个字“好开”，这可能是给RS操控做出的最准确最接地气的定义了。	5
雅阁这车说实话外观挺好不错的。	5
内饰也比较宽敞。	5
但是缺点也有很多。	1
广本着车跟别的4S店的车不一样人家车出新款在功能和外观都会有所改观，雅阁着车出新款不是加个银条就是换个破灯。	1
而且价格还更贵。	1
跑了四千多公里了，真的感觉不错，	5
起步提速没有想像的那么慢，	5
外观很漂亮，我的选择是正确的。	5
熊猫整车外观设计新颖时尚，圆润饱满，	5
进气口沿用流行的大嘴。	5
尾部更是该车的亮点，仿熊猫脚印的尾灯独一无二，	5
标配后雨刷，尾部看上去饱满动感。	5
空间宽敞、外形豪华，	5
价格和空间是最满意的地方，	5
6W多的价格能买到这样一个小型的SUV车型个人感觉很满意，	5
同时空间方面前后排的人坐上去都不会局促，	5
比起M，绚丽、众泰等等相同价位的车型来说可以说是完胜	5
看了车友的描述给我感觉发动机动力不错，	5
外表时尚，操控性好。	5
购买欲提升不少。	5
