clause	polarity
这时四驱系统并没有发挥它应有的作用，使翼豹的表现更像一辆前驱车。	1
买了半年的小马自动2.0排量，昨天去拉了下高速，只能拉到160麦，	1
公司师傅帮忙开的车，说是油门很重，	1
提速不快估计石油路不通。	1
总的来说小三还是挺不错的，	5
虽然有点小瑕疵，但是也能接受，毕竟便宜嘛。	4
而且空间还那么大，动力也还挺足的，性价比真心挺高的。	5
唯一不爽的就是，起步有点肉肉的，	2
各方面还是都比较满意，	5
就是做工方面还有一定的差距，	2
希望厂家注意点隔音方面，	3
涡轮介入以前还正常，2000转以后声音真的是有点大，	1
悬架的话好硬，	1
希望广大的网友参考。	3
从开始接触观致这个品牌的时候感觉还不错，	5
虽然没多大名气，但是外观个人觉得不比速腾，朗逸差。	5
不过我买的型动派配置不如另外两个。	1
提车后，直接开了100多公里，试了下操控，舒服，而且内部空间不错。	5
总的来说这款车以后还是很有空间的。	5
新宝来我基本还喜欢，	5
就是车尾还不够好看，	2
驾驶时没有GPS导航系统，如果能增加导航系统、价格再低一些就很适合工薪阶层购买了！	2
我觉得奔奔很不错，	5
但对我来说最大的不足就是车身太短，	1
如果再加长30CM就好了。	2
对于网友们说的发动机噪音、隔热层、门把手等，对我来说，可以忽略不计，因为毕竟只有3、4万的车。	4
提车到现在跑了3W公里了。真的感觉买上当了。	1
买的旗舰的内饰之差，全是塑料的。	1
都开1年多了，有时都还有一股味道。	1
动力说起都无语了，高速公路上超个皮卡都超不过无语了，还1.8的。	1
请大家不要购买新君威，	1
我说的是实在话，因为该车的毛病太多了，	1
比如我的车，发动机异响，刹车前串，电子稳定系统故障，还有油耗高，等等。	1
的确问题多，	1
我原来是多么看好新君威，结果我很失望	1
车子的内饰真是没得说，比其他二十万的车高出一个档次，	5
别的不说，就冲着手机可以当车钥匙，还可以控制车里其他功能这个选项来看，我就非常惊喜~	5
简直科技感满满	5
丰富的科技配置所带来的驾乘舒适性可以说是同级别车无法比拟的。	5
诸如电动天窗、多功能方向盘、行车电脑等中国消费者看重的舒适性装备，在L3锋畅上都是标准配置，不值一提。	5
无钥匙进入、一键式启动还有自动开启的前大灯等智能科技配置也应有尽有。	5
而最大的亮点集中在中控台的液晶屏幕上，	5
它集成了车载影音、DVD、NAVI语音电子导航、倒车可视等丰富的功能，而且可以通过触摸屏直接控制。	5
尤其人性化的是，各种功能按键都采用中文表标识，相当的方便、实用。	5
当时留意这款车已经买之前就关注了有一段时间了，一直没有合适的机会，购买之后发现如我所愿，	5
车子在日常驾驶时操控性能很不错，	5
实际油耗一般平均是九个半，符合经济性，	5
再加上非常令人满意的空间，属于国产车里的佼佼者！	5
唯一的缺憾是音响的感觉一般。	2
不过对于整车而言还不错！	5
外观时尚，动力充沛。内饰简洁紧凑，	5
内部空间相比较同排量车型算比较充裕	5
世嘉1.6MT乞丐版，有2个问题，	1
在一、二档转速升高后减速，能明显听出来发动机收油的声音。	1
在停车怠速状态下，以前感觉不明显，现在能感觉到怠速抖动，	1
英朗的车重达到了1380KG，应该说在同级别的车重是最重的，可见在做工上有多大的料。	5
虽然减震有点偏硬，	2
但是我们走的道路都是“康庄大道”，应该没有问题的。	4
内饰也是没说的，做工细致，	5
特别是接缝的处理，隔音棉等等都是一级品，没有黑心作怪。	5
总体来说X8的越野性能是很不错的，	5
空间也蛮大的适合家庭出去游玩，	5
缺点就是噪音有点大，	2
刚刚新车不觉得，开久了听到就有点心躁，但是是在高速的情况下哈。	1
开了一段时间比想象的要好我很是喜欢。	5
配置和操控性都不错	5
海马车的标志实在是不好看，	1
这款骑士的内饰做工方面来讲真的太差了！	1
至于价格嘛，应该在10左右一点还差不多！	1
售后维修服务质量实在是需要提高一下了。	1
车身尺寸比途观的那些SUV是足足大了一圈的，所以内部空间自然也是大，	5
七座的安排合理，前两排空间没问题，	5
第三排做成年人比较局促，只能做小孩或者放东西。	1
喜欢铃木品牌，13年底赶上优惠果断入手1.6老款三厢的，	5
跑起来后方向盘很稳，	5
因为还在磨合期，发动机声音时有呼噜声，	1
希望首保过后能好点。	3
质量差，毛病多，售后服务太差，	1
我的风骏5跑了5万来公里，还在保修期，发动机大修两次了，	1
售后不给保修，且态度恶劣，想买车的朋友不要买长城车	1
品牌，空间，操纵确实很好，	5
外观也很拉风，	5
回头率非常高啊！	5
虽然现在满大街都是，但毫不影响大家对他的关注。	5
尤其是天使眼很具杀伤力，年轻人开很不错。	5
上档次，用料也厚道，能驾乘触碰到的地方基本是软的。	5
那数字仪表盘，启动时的自检转动，尤其是那大大的转速表给你很科技前卫的享受	5
从外观上来说，这车稳重大方，线条简洁，开出去很有面子，	5
在内饰方面，做工也比较精细，	5
动力虽然算不上很强劲，但是家用的话完全够，	4
燃油经济性又好，买了绝对不会吃亏，	5
我的豪华版很上档次。	5
最喜欢这款车的外观，外观动感时尚青春，	5
而且空间很大，坐在里面很舒服不觉得挤，	5
悬挂很好，过坑洼地带很顺畅。	5
但是动力有点点不足，	2
特别是起步加速的时候，感觉有点肉，	2
不过对于家用来说已经完全足够用了。	4
我觉的，荣威的车子不错，	5
我也是350，迅达版的，用的很好，	5
但是我承认也有缺点，就是发动机动力小的问题，	1
空间挺大，舒适，轻松坐5个人没问题，	5
视野开阔，行驶平稳。	5
动力也非常得棒，	5
这车开着也感觉很安全，	5
心情好自然一切都好，特别的喜欢。	5
空间大，不论是老婆平时上街采购或下超市扫货，还是全家去郊外游玩，从没担心过东西装不下，	5
我觉得这车很适合一家三口使用，乘坐空间很大，坐起来很舒服。	5
减震不好，路况差的时候舒适度差。	1
总体还不错	5
我刚买了一个月的车，前排气筒噪音太大，	1
保险盒上盖容易脱落，	1
车前2门在行驶过程是老嘎吱嘎吱响，	1
车得发动机提速太慢	1
发动机声音大，	1
点一脚油门后能明显听到像皮卡车或者面包车发动机声音一样额响，让人纠结啊。	1
动力还是不足，	1
此外，底盘低，要注意。	1
这车主要是驾驶起来感觉很实用，	5
而且开着看上去还很大气，	5
个人最满意的还是这款车的油耗上，真的还是很省油的，	5
操控上也比较容易上手，	5
各个方面比对起来感觉这款车还是很不错的，	5
但是也有缺点，隔音效果做的不是很好，噪音有点大。	2
1.5三菱发动机我个人认为显得有点小，起步的时候有点迟缓，	2
如果换成1.8的可能更好些！	2
众泰汽车我看重的并不是品牌，而是他所带给我的实用性、三菱发动机、宽敞的空间、大气的外观和新颖的内饰，	5
现在城里开面包的越来越少了，买北斗星和新款X5的反倒多了，个人觉得这归功于北斗星给力的动力和油耗，也不亚于面包的内部空间。	5
如果在内饰和舒适性方面再好点，在小车中就无敌了。	2
跑了四千多公里了，真的感觉不错，	5
起步提速没有想像的那么慢，	5
外观很漂亮，我的选择是正确的。	5
后来看了M5，外观和空间第一印象就接受了，	5
再看看价格确实动了心，	5
M5车很大很宽敞，承载七人的MPV，宽敞，乘坐舒服，	5
减震还可以。	5
平时接待顾客和拉点东西都没问题，	5
再加上节假日还可以和家人朋友一起出游，	5
这车真是大用处	5
我的车开了一年了，感觉彩色倒车雷达还是蛮好用的，	5
就是俺们英文差点，屏幕上显示的一些XX功能到现在还没有捣鼓明白，	2
希望厂家能搞个中文版的，俺也去换个。	3
15号买的IX35全景天窗版，18号后天窗玻璃无缘无故碎了，	1
去找她们却说是人为的，跟车的质量没关系，	1
我让他们鉴定，他们还推诿说要我报警，	1
MD，现代太缺德了	1
本月刚买E5优越型，外观不错，咋一看像东风日产。	5
但是刚买来的车小毛病不少，	1
雨刮器刮不干净，	1
刮雨时有响声。	1
车后底盘不美观，车轮偏小。	1
和充满张力、时尚运动的前脸相比，尾部设计显得更加敦实有力，	5
高位刹车灯和镀铬亮条交相呼应，	5
后备箱的尾箱盖上有一个微微翘起的弧度，在稳重的同时增加了一些俏皮。	5
我个人觉得C5的内饰设计与出众的外型配合得很好，	5
特有的中央固定式方向盘是内饰的一大亮点，	5
中间固定的部分集成了大部分功能，使用起来非常方便。	5
看看这派头！大气十足！给咱中国人挣了口气！	5
“驭天下，胜在心”全车身长将近5米，离地间隙也比较大，越野性能十足，通过性强！	5
前车灯是一部车的灵魂，灵性十足鹰眼灯宽大	5
轮胎无论是抓地力还是排水性，无论是莲花造型还是稳定行都是不错的	5
对于小四的空间是最满意的一点，	5
超长轴距，前后排都比较富裕。	5
媳妇说，坐在后排比前排舒服，	5
呵呵，我是没办法享受了，全家就我一人有驾照。	2
我新买了一辆蓝瑟，开始的时候感觉1－2档加速不明显，	1
但3档后提速感觉很好，	5
平常在市区红灯起步还很少有车超过我的。	5
老婆喜欢这款车的外观，我也看了好多款车，朋友也推荐了，最后还是觉得日系车比较省心，性价比和后期养护费用综合下来才购买这一款。	5
最不满意的一就是这个价格就只给了织布座椅，也不给一个真皮的。	1
怠速时非常安静，	5
高速上风噪也能接受，	5
但胎噪较大。	1
为了舒适把胎压降到了2.5。但是感觉费油了些，	2
超大的空间、沙发一样的后座，这是我对轩逸最深刻的印象。	5
作为我的第一款日式车，我还比较满意，	5
家居过日子的风格也给了我不小的惊喜。	5
目前开了大概800多公里，加了一次油，算下来百公里平均8.3升油左右，非常省油，	5
操控性就不用说了吧，虽还在磨合期，可谓脚到车到，	5
底盘让人感觉特别有信心，传递的路感很清晰，人车交流很直接。	5
加速很赞，油门轻轻一点，发动机立马就唱着歌飞奔起来。	5
提速也有力迅速了。	5
从前面看挺顺眼的，	5
侧面看还是很中庸的，	1
但从后面看PP，很性感！	5
外观内饰都不错，动力性也挺好。舒适性也不错。	5
就是方向盘偏重，如果厂家给按个助力（免费）就完美了。	2
67马力的发动机充分体现了省油的优势。	5
据厂方公布的数据，它的百公里最低油耗只有4.5升	5
在这个油价节节上升的时代，这就显得很有说服力。	5
同时厂方还能提供排量为1升的化油器发动机，车价要便宜近1万元。	5
车中间反光镜太低，看不见右边情况，	1
而且一档不像其他车那么好起步，慢抬离合可以开出，像其他车那样一抬一加车不对劲。	1
中华你也太看起自己了，价格一公布估计吓跑90%观望的购车人，	1
这内饰、这配置居然起步8.58万。	1
干脆叫宝驴530看能不能有人买	1
总体感觉这车还可以，速度、外观够我用了，	4
关于内饰我感觉中空台、尤其是音响和空调系统的外观有点单调了，显的很空。	2
蒙派克外观很好看，	5
看上去比那些面包车档次高点，在我感觉这车的操控性很好，	5
采用独立悬挂，行驶平稳性很好，	5
特别是在哪崎岖不平的路上！	5
逸动XT总体了来说比较满意	5
外观时尚动感，	5
相对来说1.6L动力偏弱自重偏大，但上下班可以接受	4
居家旅行满足要求	5
主要是性价比方面比较高。	5
刚进入车厢，我就感受到了风神A60那堪比轩逸的怠速表现，	5
车内非常安静平稳。	5
起步也十分轻松，	5
随着车子起步，斯文驾驶时发动机的转速并不会轻易上升，	5
车子内听到来自发动机的噪音也不大，	5
这种感觉很高级。	5
CC真不愧为大众最美的车，确实给力，	5
在路上总是能招来很多回头率。	5
CC比一般的轿车都略低一些，流线唯美，屁股丰满上翘，	5
无框车门，超大天窗，完美结合呀。	5
对新手来说车辆的操作性很好，	5
提速快但不急促，家用商务都可以，	5
不出北京续航足够，	5
不限行，免购置税，还有补贴，很爽的感觉啊！	5
不满意的是右前车门关很费劲。	1
性价比很高的一款车，各个方面都很优秀，	5
配置很丰富，	5
ESP车身稳定系统在道路不好的情况下开起来很安全，视野很宽阔。	5
油耗方面真的很省油，	5
对于一个家庭来说，这点是非常的不错，	5
很高兴当初选择了锋驭，现在看来一点也不后悔	5
运动版相比老款确实好看多了，	5
比如方向盘，轮毂都改得不错，	5
配置也增加了，比如胎压监测，	5
希望运动版能有两种内饰可选，因为全黑内饰有时给人压抑感。	3
内饰设计有待改进，比如空调按键，音量按键改成旋钮更好。	2
启悦的发动机油耗控制的真是不错，	5
我感觉家用的油耗是很经济的，	5
动力也是挺不错的，完全是可以满足我的家用需求的，	5
空间也够大了，全家用着是很满意的，	5
这毕竟是自己的第一辆车，我感觉买的还是挺值的。	5
天窗刚开始没声音，现在遇到颠的时候会有挤压的声音。	1
车内声音是一直都有，缝线是好多地方不爽，	1
特别是真皮坐垫还是拉链式的，像后装的，一点不服贴	1
开始关注酷威的时候正好是旅行版上市的时候，亲眼去4S店看过之后就被酷威给征服了，	5
这半年的感受就是动力不错，	5
操控很稳，安全性高，	5
这些美国车的优点都还在，	5
另外油耗不算很高，	4
还有自带儿童座椅这些配置都很人性化，	5
感觉自己当时选酷威没有错！	5
发动机的动力、油耗、驾驶的舒适性等还是比一般的长城、中兴、福田等好！	5
就是小毛病太多，只能说明江铃越来越不负责、越来越粗制烂造！	1
感觉停车的时候不把脚刹给揣进去的话，挂在P档脚松开刹车的话会冲下，	1
还有就是提速确实很慢，还没1.8T的快。	1
倒是行驶中提速还可以。	5
新款桑塔纳上市后，我就对她格外关注。	5
首先说在外形方面。新款桑塔纳的外形跟原来比，简直是脱胎换骨。用一个词形容就是时尚。	5
前脸、大灯、腰线，尾部都进行了全新的改造。整体风格更迎合时下的潮流和大众的喜好。	5
这款车外形比较漂亮，	5
而且内部空间宽畅，而且设计合理，	5
家人使用的话，应该比较合适。	5
今天去4S店了，服务态度不错，	5
看到车型基本上市满意的，就是价格还没有谈好，	5
希望买过车的可以给个参考价，1.6L带导航，带天窗的，谢谢大家了。	3
12款宝来开过一段时间，应该不错。	5
车子操控性不错，挺省油（手动，时尚）	5
但内饰比较一般，	1
还有就是漏风。	1
其他挺满意。	5
整体外观还行，省油，价格也行，	5
但内饰太粗糙，	1
发动机质量不过关，	1
在北方冬天发动不起来，售后服务质量差在全世界无人能比！	1
前排两座位在起步或转弯的时候有噶噶噶的异响，	1
两个座位都有，声音比较明显，	1
基本上坐我车的都能听到这声音，好像是螺丝接口发出的声音，	1
车子才跑了5000公里，实在是受不了了。	1
外形好看，动力好，空间大。	5
市场保有量高，维修成本不会太高，	5
高速感觉挺好福克斯给我信心。	5
外形失败，内饰太土，	1
空间还将就可以，	4
买6—8万差不多，高了不好卖。	1
如果动力充沛，还是能吸引部分车迷。	2
启悦对我来说，还是挺不错的一款车的，	5
空间设计的非常的大，	5
而且，操控和外观这些方面表现的也很到位，	5
我买的是1.6舒享启悦，总的说，是款很不不错的车子。	5
S较稳，80到100码是最为舒服的速度，	5
车内噪音不大（换了轮胎会更好）	5
视野好，空间感好不压抑，开起来很舒服。	5
动力源源不断，提速很迅猛，	5
超车更是不在话下，难有能敌者。	5
帝豪我最满意的还是他的动力，动力强劲，	5
内饰非常有科技感，	5
新帝豪在每个地方的表现都比较让人满意，	5
外观要是再时尚一些会更好，会更受欢迎。	2
买时看着奥迪的质量去的，没有想到刚跑7500公里车辆在高速行驶时瞬间失去动力。	1
非常危险。	1
坚决投诉奥迪质量有问题。	1
奥迪Q3质量太差。	1
骏捷外形充满中国元素，独特的中网和进气格栅是它的家族脸谱.	5
外观大气，中式风格独特充满东方神蕴，	5
漆面漂亮，内饰作工较好.接缝均匀.	5
内饰（真皮）的是浅灰色的，俺巨不喜欢！	1
感觉很灰暗，光线不好！	1
不如黑色内饰来的好看！	1
也不如浅黄内饰来的明快！	1
空间方面是没有任何问题的，	5
就是在里面安置几个人，不会拥挤，而且还很宽裕，毕竟车子的卖点还是空间方面。	5
比较遗憾的就是车子的内饰方面，	2
无论是用料还是做工方面都是很失望的，	1
还有就是车子的噪声还有抖动。	1
空间确实不小，油耗较低，内饰不错。	5
外观细节上的变化，还有整个内饰做工，动力方面也很满意，	5
蓝牙电话也是很实用的，配置齐全！	5
跨界自主车看看江淮同悦cross吧，车子性能还不错，我开过朋友的，	5
转弯什么的，底盘抓地力挺强的，	5
一点儿不发飘，而且刹车也很给力，很不错的一款跨界自主车，楼主有空去4S看看吧，试驾下就知道了。	5
加速够用，操控不错，	5
四驱越野性能可以应对绝大部分路面和泥地，	5
xdrive系统确保了4驱公路驾驶的安全性。	5
自己开车蛮猛的，没出过任何的小毛病，	5
这点非常满意。	5
感觉质量，品牌，品质，服务都很不错，	5
从心里讲，非常满意自己选了这款车！	5
去看一下江淮瑞鹰吧，我小舅子今年刚买的这一款，空间不仅大而且灵活，宽敞实用，储物能力非常好，	5
把后排座位倒下，空间就更大了。	5
对于有空间需求的车主非常适合，	5
而且这款SUV操控性能也不错，	5
噪音小，不像一些SUV有很大的机械噪音。	5
我的车开了1000公里了，没有大的毛病，	5
就是里面内饰有点粗的感觉，	2
细节问题比如门不好开，空调制冷不够快，空间小了一点，	2
外观漂亮，空间大，	5
内饰一般，动力一般，配置一般。	1
综合一些小细节，觉得厂家非常不大气，甚至很没有良心。	1
购车2个月了，非常满意，支持一下。	5
外观非常的漂亮大气。	5
油耗也很满意，	5
不好的就是发动机声音，有点大了，	2
不过国产车，可以理解。	4
对于家庭代步微轿，还可以胜任了。	4
试驾了新宝来，车子的储物格感觉设计的也都不错。	5
内部空间不小，	5
开始还担心坐进去会不舒服呢，（我身高1.85）感觉还不错。	5
坐椅的包裹性非常的好，坐在上面感觉很舒服。	5
很想买，但是315后发现尚悦用的居然也是锦湖轮胎，很失望啊，	1
舒适版钢制轮毂丑啊！	1
价格方面要是优惠幅度再大些就好了，	2
期望值7.3万元	3
首先说转向，和悦RS的转向指向性很准确，指哪打哪，一点都不模糊，车友们试驾后会有同感。	5
另外，底盘很扎实，	5
悬架调教的偏硬，对过弯变道造成的车辆倾斜予以很大程度的支持。	5
让驾驶员以及乘客并无左右摇摆的感觉。	5
总之，RS在操控上就是2个字“好开”，这可能是给RS操控做出的最准确最接地气的定义了。	5
高尔夫GTI外观酷，性能好，	5
就是价格有点贵。	2
不过好东西自然会贵点。	4
总之大众的车应该是值得信赖的！	5
期待着它的降价！	3
动力强、起步快、超车快，	5
还有就是维修保养较其他同级别车便宜，	5
底盘相对较高，	5
过坑洼路面相对比较容易，	5
尤其到农村的土道路上，老家在农村所以经常回家。	5
首先我满意它的动力部分，市区内同级别秒之。	5
心仪这款1.6THP发动机很久了，动力是很棒的，	5
空间也是很不错的家用是很轻松的，	5
全家出行是很轻松的。	5
刚上手一周就出现问题了，	1
左右转向灯没有声音，倒车也没有BB的声音了，	1
加装升级版的导航后，问题多多，	1
一就是导航死机，	1
一就是有音乐没左右转向和倒车声，	1
4S店的人也没有人回应，	1
雪佛兰的服务态度就这样了吗？	1
外形美观大方，多功能方向盘倒车影像定速巡航冷暖空调应有尽有。	5
油耗低我喜欢，	5
一键降窗不喜欢随便一按就到底了	1
缺少行车安全锁。	1
自己的第一部车我喜欢	5
希望厂家继续努力以后换车还换凯翼。	3
动力很强劲，特别是猛加速和S挡时，感受很强烈，	5
整个身子都紧贴着座椅，推背感很强。	5
车子的外观真的很赞，	5
尤其是疝气大灯+灯眉，超喜欢车子	5
在起步阶段噪音大，	1
这根车的自重也有关系，还可以接受，	4
减震系统有待提高	2
配置很丰富，	5
但是价格偏高，	2
尤其在今年1.6车型减半购置税以后很影响销量，	1
如果价格下降到14万以内，销量会好很多	2
外观漂亮，操控尚可，	5
但是车内味道真心大，	1
售后简直无语，	1
送的倒车雷达，结果探测距离只有0.5m，而且反应不是一般的慢啊。	1
提车一个星期，过路面不平的地方明显感觉天窗异响，	1
声音连续且明显，非常影响驾驶的舒适度…	1
希望现代能早日解决此问题！	3
新小五依然是战斧式尾灯造型设计，上下都是红色，中间采用两排LED灯设计，亮眼醒目。	5
2.0的车型后面只有显赫的C5字样，2.3的车型尾部还有2.3字样，3.0的车型尾部是V6字样。	5
果然非常霸气！	5
买这车当初犹豫了一下，不过后来觉得没买亏。	5
油耗低，内饰也简洁。	5
不错，作为代步绰绰有余。	5
就是车身工艺略微粗糙，这活再做得精细一些会更好。	2
车子的外观真的很赞，	5
尤其是疝气大灯+灯眉，超喜欢	5
车子在起步阶段噪音大，这跟车的自重也有关系，还可以接受，	4
减震系统有待提高	2
对小5来说最满意的就是外观跟油耗啦！	5
外观很漂亮耐看，	5
动力以及空间的表现还是可以的，	5
不满意的就是没有胎压监测！	1
前排的杯座只能放两瓶350mm容量的矿泉水或者饮料，这对于长时间驾车或者堵车来说就是悲剧。	1
胎噪可以说是花冠最差的地方，真的不行。	1
而且底盘薄，石头打在上面也比较响。	1
如果车身在厚一点可能静音效果会好一点。	2
平时主要家用，偶尔也商务用用，还是很不错的，	5
在同级别车中，性价比很高，	5
而且无论是配置还是动力，都完全可以满足自己的需要，	5
选择他我很满意	5
本人10年1月的新索自买车后出现的种种问题：	1
新索的隔音极差，车门总有响动。	1
新索的DVD用了半年已经坏了，读不了碟，售后极差。	1
最严重的是跑了一次高速发动机爆死，厂家找各种借口不给赔偿。	1
各位小心购买，血的代价！	1
第一次看到思铂睿就被它吸引了，试驾过操控很棒，	5
高速刹车，高速过弯非常稳。	5
有人说日系车不安全，我想开坦克也可能撞死，必竟开车不是来撞的，还是要看车主的安全意识。	4
现在这个车优惠也蛮大的，	5
这个价格买这样的车，现在来说，性价比还是蛮高的。	5
车提速很快，超车很方便，	5
刹车也比较不错，	5
车子以皮实耐用、维修简便且相关配件和售后服务价格低廉而著称国内	5
跑路的过程中有时候会突然感觉到发动机乏力，	1
油门都踩得好深了都没有力，只能松掉油门再踩几次才恢复加速动力。	1
内饰一般般，	1
但是空间很大，能放很多货物，非常方便。	5
油耗也不算高，百公里油耗6.8L，	5
综合起来还不错吧。	5
手动拉高速跑到了20060迈过弯平稳，	5
油耗8.6L/KM，觉得还可以。	5
综合性价比超高，	5
车身重量沉，行驶安全。	5
我是属于外貌协会的，要说帝豪最满意的那就是外观了，喜欢他那流畅的线条，年轻时尚，我觉得好看	5
日间行车灯也是超炫，	5
远远的看到就能认出我的“小豪”了。	5
不满意的就是车内的储物空间，中控台没有可以随手放杂物的地方，	1
再加上点储物格就好了	2
方向盘和中控的造型很不错，应该是微型车里最好的，	5
但看驾驶门的控制面板上没有电动后车窗的按钮，实在是个非常令人遗憾的地方。	2
车子的安全性真的很不错，	5
车身给人感觉很厚实。	5
跑在路上就算是高速车身也会很稳。	5
对CC这款车，真心的觉得动力给力发动机声音好听四驱系统悬挂系统舒适，	5
没有ACC系统..且不行加装！	1
偶尔有异响但是都可以处理掉	4
总体感觉车还是很给力的，实用价值还是很高的，	5
用起来也是很不错很给力。	5
包括动力操控都不错，	5
最主要外观很大气，牛逼啊，	5
价格便宜值得拥有。	5
选择购买帕萨特，因为他是中级车的代表，	5
另一方面就是更喜欢帕萨特的外观，	5
还有就是相对来说，同价位的帕萨特配置比迈腾丰富些。	5
车也开了一段时间，总体感觉很好，	5
大众车的品质不是吹出来的，做工什么的也很上档次，	5
操控性能也让我很满意，	5
目前还没有发现什么大毛病，等后期再好好磨合磨合。	5
内饰虽然朴素但是做功很精致，	5
没有人家想象的微面那种粗糙感，这做工能和A级车比拼下了（纯属个人YY）。	5
因为平时不怎么用这辆车拉货所以没试过这车的车内空间到底有多大，但是后排放倒后的视觉效果看起来空间绝对不小！	5
CC的外形设计融合了跑车的动感与豪华轿车的优雅，刚劲有力而不失华贵，	5
整车线条流畅，外形拉风，	5
尤其无框车门更是亮点，估计喜欢CC的朋友好多都是冲着无框车门和优美的曲线去的吧。	5
光凭这拉风的外观就能吸引不少购买者。	5
车子动力那更是不必说，相当的威猛。	5
车太重，耗油，	1
价格贵，不划算，	1
越野性能太差，忽悠人。	1
可比性一般，通过性一般，	1
空间太小，整体流线太短，	1
车头太厚太过笨重，驾驶视线不好。	1
x5绝对是好看+犀利的。	5
买x5的人超过一半都控外观，前脸就是时尚霸气，嘴巴大大，提神又起到美观的装饰。	5
尾部一般般，看不出亮点，容易过目就忘。	1
价格贵；车一般；配置也是差；	1
车除了好看点，其他的没法跟这个档次的车比啊；	1
现在是越看越不想买它了。	1
开瑞优雅是我13年2月份入手的，是做生意拉货的，用起来使得心应手，很是不错，	5
外观够漂亮，操作很方便，舒适度也高，	5
希望更多朋友能来感受下	3
最近流行运动型轿车，本田的思铂睿很不错，	5
配置强大，发动机强劲，安全性一流，	5
特别符合我这种好动、安静不下来的人开，打算存够大米了，就果断买下。	5
发动机异响，	1
变速箱漏油。	1
开了一年多修了三次，	1
便宜是便宜，做工粗糙就不说了，	1
但像发动机这么重要的也不靠谱。	1
买了后悔。	1
选这款S3是因为它价格相对可以接受，	4
外观相当年轻化，	5
动力和驾驶对于市区SUV车型来说很易驾，	5
空间坐进去感受还是很阔绰的，	5
后备箱600L那是相当的大了，	5
S3价格不高、外型富有个性的一款SUV。	5
总之既考虑了实用性，又美观又经济。	5
本人驾龄23年，开过很多车，现准备买辆自己的车，今见新尚悦车，从外观，操控，配置都较一般，	1
后排空间紧点，价格较高。	1
相信大家都一样，那就是空间，本人身高一米八几，坐在驾驶室很舒服，	5
后排空间更是亮点，	5
带家人一起出去玩后排坐三个人也很宽松，	5
连后备箱的空间都很大。	5
力帆620从车头到车尾，并没有过多花哨的装饰，线条简洁流畅，	5
这样的做法虽然少了几分用来诠释细节的设计，但却换来整体的协调和车身工艺的保证，	5
整体造型成熟，而没有某些品牌的拼凑、组装的劣质感。	5
哈飞赛马不错，空调不错，	5
就是配件贵了点，上次坏了个电路版花了4000多块。	2
油耗大，	1
动力不够理想，刹车不够稳，服务不好`~	2
安全、经济是选这车的主要原因。	5
这个品牌在国产当中还算不错，	5
底盘技术过硬；	5
外观设计出众，	5
但愿不会出太多的小毛病，有问题积极处理就好，	3
博越在自主品牌里面绝对有一席之地的，感觉配置完胜20万内任何品牌，	5
做工细致，真皮超级舒服，	5
设计不能说最美，但属大方。	5
这价格这配置绝对值得入手	5
本人五月刚提的车，开回来就感觉中控材质太差	1
噪音大，悬挂太硬，随便有点凹凸就当当的响，	1
舒适度太差了，这两地方还不如自由舰。	1
失望啊。	1
整个驾驶舱几乎可以与思域相媲美，十分简洁大方，科技时尚。	5
杰德全系都使用我最爱的木纹材质，内饰档次立马不一样，	5
就喜欢这种科技与稳重的结合。	5
最满意的一点，外出郊游这车的后备箱空间很充裕，	5
这款车的SUV内部空间大，后备箱也能放不少东西，假期跑个小长途带上行李啥的没问题。	5
中控屏有点小，行驶过程中看中控屏上的信息有些不方便。	2
车身重心过高，驾车时有些飘。	1
起步容易熄火，离合器触点太小。	1
换挡手柄结合力较差。	1
手刹有些软。	1
左转弯盲区较大。	1
首先是这款车的外观非常好看的	5
动力水平非常好，	5
不管是平时的起步加速还是超车，他的表现都让人感觉操控自如，随心所欲。	5
整体的动力非常强劲，在不同的驾驶模式下他就表现出了动力感受也会完全不同，	5
配合八速手自一体变速箱，整体的动力输出非常平顺，毫无顿挫感。	5
其次他的条线非常的优雅~	5
逸动XT总体了来说比较满意	5
外观时尚动感，	5
相对来说1.6L动力偏弱自重偏大，但上下班可以接受	4
居家旅行满足要求	5
主要是性价比方面比较高。	5
外观大气、稳重，有点宝马3的感觉，	5
内饰也不错，	5
1.6SEAT耗油也比较理想，平均6L左右，	5
操纵上非常容易上手，很难灭火，	5
一个新手也感觉得非常好开	5
车子总的来讲还很不错，也挺实用，	5
带的人多，也可以拉点东西很好，	5
外观也挺大气，	5
带全景天窗一键启动的性价比蛮高，	5
就是拉满载爬坡有点吃力，	2
我是家用的到完全没问题	4
此车较有操控性，上手较快。	5
想当初刚从驾校出来开菱悦，就感觉比驾校的桑塔纳轻巧，好开。	5
虽说排量是1.5，但提速相比较1.8的桑塔纳我感觉差不了多少，	5
对于这一点很是喜欢。	5
价格与性能一般，	1
油耗一般吧。	1
总体来说都是一般。	1
没有可比性啊。	1
动力不足，起步有点肉。	1
加速一般，没有推背感。	1
两厢的世嘉，它的运动套件延续了原有舒适配置、精致内饰，	5
整车造型越发炫目时尚，很有个性，	5
咱们这些热爱运动的车主，非常享受嘉嘉所带来的驾乘感受。	5
操控性好，相当稳。	5
驾驶起来得心应手，行水流云，非常舒服，	5
总的感觉福克斯这车不错，	5
如果厂方在车内饰和空间上能象日系车学习，再加加工，市场营销前景可能会更好。	2
6万多能买一个外形这么大气上档次的车还真是少见！	5
